symbol_name,prefix,symbol_id,reference_number,pdf_page,section,symbol_explanation,lookup_tables_affected,called_by_csp,pivot_column,pivot_row,bbox_width,bbox_height,symbol_colours,pattern_type,pattern_spacing,minimum_distance,maximum_distance,comments,s57_tokens,int1_refs,parse_warnings
SY(TOPMAR27),SY,TOPMAR27,394,439,point_and_centered_area_symbols,"topmark for beacons, 2 cones base to base, paper-chart",N/A,CSP TOPMAR01,1.1,9.5,2.2,3.95,CHBLK,,,,,N/A,TOPMAR,Q 2-5,
SY(TOPMAR28),SY,TOPMAR28,395,440,point_and_centered_area_symbols,"topmark for beacons, 2 cones point to point, paper-chart",N/A,CSP TOPMAR01,1.1,9.4,2.2,3.9,CHBLK,,,,,N/A,TOPMAR,Q 2-5,
SY(TOPMAR30),SY,TOPMAR30,396,441,point_and_centered_area_symbols,"topmark for beacons, sphere, paper-chart",N/A,CSP TOPMAR01,1.1,7.5,2.2,2.2,CHBLK,,,,,point diameter 2.2 mm,TOPMAR,Q 2-5,
SY(TOPMAR32),SY,TOPMAR32,397,442,point_and_centered_area_symbols,"topmark for beacons, 2 spheres, paper-chart",N/A,CSP TOPMAR01,1.1,10.15,2.2,4.95,CHBLK,,,,,Point diameter 2.2 mm,TOPMAR,Q 2-5; Q 110,
SY(TOPMAR33),SY,TOPMAR33,398,443,point_and_centered_area_symbols,"topmark for beacons, cylinder, paper-chart",N/A,CSP TOPMAR01,0.75,8.0,1.5,2.45,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5; Q 110,
SY(TOPMAR34),SY,TOPMAR34,399,444,point_and_centered_area_symbols,"topmark for beacons, board, paper-chart",N/A,CSP TOPMAR01,1.2,7.0,2.4,1.35,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,,
SY(TOPMAR36),SY,TOPMAR36,400,445,point_and_centered_area_symbols,"topmark for beacons, cube point up, paper-chart",N/A,CSP TOPMAR01,1.3,7.75,2.55,2.55,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5; Q 123,
SY(TOPMAR65),SY,TOPMAR65,401,446,point_and_centered_area_symbols,"topmark for buoys, x-shape, paper-chart",N/A,CSP TOPMAR01,0.2,7.18,2.79,2.26,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5; Q 9,
SY(TOPMAR85),SY,TOPMAR85,402,447,point_and_centered_area_symbols,"topmark for beacons, x-shape, paper-chart",N/A,CSP TOPMAR01,1.1,7.5,2.2,2.2,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5,
SY(TOPMAR86),SY,TOPMAR86,403,448,point_and_centered_area_symbols,"topmark for beacons, upright cross, paper-chart",N/A,CSP TOPMAR01,2.17,9.68,4.2,3.99,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,Q 2-5,
SY(TOPMAR87),SY,TOPMAR87,404,449,point_and_centered_area_symbols,"topmark for beacons, besom point down, paper-chart",N/A,CSP TOPMAR01,1.24,8.2,2.59,3.01,CHBLK,,,,,Line weight 0.3 mm,TOPMAR,Q 2-5; Q 91,
SY(TOPMAR88),SY,TOPMAR88,405,450,point_and_centered_area_symbols,"topmark for beacons, besom point up, paper-chart",N/A,CSP TOPMAR01,1.33,8.15,2.58,3.01,CHBLK,,,,,Line weight 0.3 mm,TOPMAR,Q 2-5; Q 91,
SY(TOPMAR89),SY,TOPMAR89,406,451,point_and_centered_area_symbols,"topmark for beacons, T-shape, paper-chart",N/A,CSP TOPMAR01,2.17,8.73,4.2,2.8,CHBLK,,,,,Line weight 0.6 mm,TOPMAR,,
SY(TOWERS01),SY,TOWERS01,407,452,point_and_centered_area_symbols,tower,paper chart point symbols; simplified point symbols,,1.73,5.78,3.45,6.35,LANDF,,,,,Line weight 0.3mm; circle diameter 1.14 mm,LNDMRK; SILTNK,E 20; G 68,
SY(TOWERS02),SY,TOWERS02,408,453,point_and_centered_area_symbols,water tower,paper chart point symbols; simplified point symbols,,1.5,5.0,3.0,5.5,LANDF,,,,,Line weight 0.3mm; circle diameter 1.0 mm,SILTNK,E 21,
SY(TOWERS03),SY,TOWERS03,409,454,point_and_centered_area_symbols,conspicuous tower,paper chart point symbols; simplified point symbols,,1.75,5.79,3.46,6.35,CHBLK,,,,,Line weight 0.6mm; circle diameter 1.12 mm,LNDMRK; SILTNK,E 2; G 68; E 20,
SY(TOWERS05),SY,TOWERS05,410,455,point_and_centered_area_symbols,"radio, television tower",N/A,,1.5,7.0,3.0,7.5,LANDF,,,,,Line weight 0.3mm; circle diameter 1.0 mm,LNDMRK,E 29,
SY(TOWERS12),SY,TOWERS12,411,456,point_and_centered_area_symbols,conspicuous water tower,paper chart point symbols; simplified point symbols,,1.5,5.0,3.0,5.5,CHBLK,,,,,Line weight 0.6mm; circle diameter 1.0 mm,SILTNK,E 2,
SY(TOWERS15),SY,TOWERS15,412,457,point_and_centered_area_symbols,"conspicuous radio, television tower",N/A,,1.5,7.0,3.0,7.5,CHBLK,,,,,Line weight 0.6 mm; circle diameter 1.0 mm,LNDMRK,E 2; E 29,
SY(TREPNT04),SY,TREPNT04,413,458,point_and_centered_area_symbols,general symbol for a tree,N/A,,1.76,4.01,3.62,3.99,LANDF,,,,,Line weight 0.3 mm,VEGATN,C 30,
SY(TREPNT05),SY,TREPNT05,414,459,point_and_centered_area_symbols,mangrove,N/A,,2.0,3.0,4.0,3.0,LANDF,,,,,Line weight 0.3 mm; circle diameter 3.0 mm,VEGATN,C 32,
SY(TSLDEF51),SY,TSLDEF51,415,460,point_and_centered_area_symbols,"one way lane of a traffic separation scheme, with the direction not defined in the data",area symbols with plain boundaries; area symbols with symbolized boundaries,,6.03,7.5,12.09,13.5,TRFCD; CHMGD,,,,,Line weight 0.3 mm; Question mark line weight 0.3 mm; dot line weight 0.6 mm; Transparency 75%,DWRTPT,M 27.1-2,
SY(TSSCRS51),SY,TSSCRS51,416,461,point_and_centered_area_symbols,traffic crossing area,area symbols with plain boundaries; area symbols with symbolized boundaries,,18.01,-6.02,9.94,9.94,TRFCF,,,,,Line weight 0.6 mm; circle diameter 9.94 mm,TSSCRS,M 23,
SY(TSSLPT51),SY,TSSLPT51,417,462,point_and_centered_area_symbols,traffic direction in a one way lane of a traffic separation scheme,area symbols with plain boundaries; area symbols with symbolized boundaries,,3.0,7.5,6.0,13.5,TRFCD,,,,,Line weight 0.3 mm; transparency 75%.,DWRTPT; TSSLPT,M 27.1-2,
SY(TSSRON51),SY,TSSRON51,418,463,point_and_centered_area_symbols,traffic roundabout,area symbols with plain boundaries; area symbols with symbolized boundaries,,4.47,4.57,8.95,9.15,TRFCF,,,,,Line weight 0.6 mm; circle diameter 8.95,TSSRON,M 21,
SY(TWRDEF51),SY,TWRDEF51,419,464,point_and_centered_area_symbols,"two way route of a traffic separation scheme, with the direction not defined in the data",area symbols with plain boundaries; area symbols with symbolized boundaries,,6.89,6.94,13.61,14.03,TRFCD; CHMGD,,,,,Line weight 0.9 mm; Question mark line weight 0.3 mm; dot line weight 0.6 mm,TWRTPT,M 28.2,
SY(TWRTPT52),SY,TWRTPT52,420,465,point_and_centered_area_symbols,reciprocal traffic directions in a two-way route of a traffic separation scheme,area symbols with plain boundaries; area symbols with symbolized boundaries,,3.11,6.94,6.11,14.03,TRFCD,,,,,Line weight 0.9 mm; Other dimensions like TWRDEF51,TWRTPT,M 28.2,
SY(TWRTPT53),SY,TWRTPT53,421,466,point_and_centered_area_symbols,single traffic direction in a two-way route part of a traffic separation scheme,area symbols with plain boundaries; area symbols with symbolized boundaries,,2.97,6.94,5.97,13.9,TRFCD,,,,,Line weight 0.9 mm,TWRTPT,M 28.2,
SY(UWTROC03),SY,UWTROC03,424,467,point_and_centered_area_symbols,dangerous underwater rock of uncertain depth,N/A,CSP OBSTRN07 Continuation A,2.01,2.01,4.02,4.02,DEPVS; CHBLK,,,,,Line weight 0.3 mm; circle diameter 4.02 mm; Dot diameter 0.3 mm; 16 dots around the circle,UWTROC,K 13,
SY(UWTROC04),SY,UWTROC04,425,468,point_and_centered_area_symbols,rock which covers and uncovers or is awash at low water,N/A,CSP OBSTRN07 Continuation A,2.03,1.64,4.0,3.25,CHBLK,,,,,Line weight 0.3 mm,UWTROC,K 11,
SY(WATTUR02),SY,WATTUR02,430,469,point_and_centered_area_symbols,"overfalls, eddies and breakers",line symbols; paper chart point symbols; area symbols with plain boundaries; simplified point symbols; area symbols with symbolized boundaries,,8.5,1.49,15.18,3.11,CHGRD,,,,,Line weight 0.3 mm,WATTUR,H 44; K 17; H 45,
SY(WEDKLP03),SY,WEDKLP03,434,470,point_and_centered_area_symbols,"weed, kelp",paper chart point symbols; area symbols with plain boundaries; simplified point symbols; area symbols with symbolized boundaries,,5.0,1.25,10.0,2.5,CHGRD,,,,,Line weight 0.3 mm,WEDKLP,J 13.1; J 13.2,
SY(WIMCON01),SY,WIMCON01,435,471,point_and_centered_area_symbols,wind motor,paper chart point symbols; simplified point symbols,,1.5,6.13,3.68,6.63,LANDF,,,,,Line weight 0.3mm; circle diameter 1.0 mm.,LNDMRK; PRDARE,E 26,
SY(WIMCON11),SY,WIMCON11,436,472,point_and_centered_area_symbols,conspicuous wind motor,paper chart point symbols; simplified point symbols,,1.5,6.13,3.68,6.63,CHBLK,,,,,Line weight 0.6 mm; circle diameter 1.0 mm.,LNDMRK; PRDARE,E 2,
SY(WNDFRM51),SY,WNDFRM51,437,473,point_and_centered_area_symbols,wind generator farm,area symbols with plain boundaries; area symbols with symbolized boundaries,,3.89,3.9,7.78,7.78,LANDF,,,,,Line weight 0.3mm.,PRDARE,,
SY(WNDFRM61),SY,WNDFRM61,438,474,point_and_centered_area_symbols,conspicuous wind generator farm,area symbols with plain boundaries; area symbols with symbolized boundaries,,3.87,4.0,7.78,7.78,CHBLK,,,,,Line weight 0.6 mm; circle diameter 7.78 mm,PRDARE,,
SY(WNDMIL02),SY,WNDMIL02,439,475,point_and_centered_area_symbols,windmill,paper chart point symbols,,1.5,3.0,3.0,4.1,LANDF,,,,,Line weight 0.3 mm; circle diameter 2.2 mm.,LNDMRK,E 25.1,
SY(WNDMIL12),SY,WNDMIL12,440,476,point_and_centered_area_symbols,conspicuous windmill,paper chart point symbols; simplified point symbols,,1.5,3.0,3.0,4.1,CHBLK,,,,,Line weight 0.6mm; circle diameter 2.20 mm,LNDMRK,E 2; E 25.1,
SY(WRECKS01),SY,WRECKS01,441,477,complex_linestyles,wreck showing any portion of hull or superstructure at level of chart datum,N/A,CSP WRECKS05 Continuation A,3.5,3.0,6.5,3.5,CHGRD,,,,,Line weight 0.9 mm; circle diameter 1.0 mm,WRECKS,K 20; K 24,
SY(WRECKS04),SY,WRECKS04,442,478,complex_linestyles,"non-dangerous wreck, depth unknown",N/A,CSP WRECKS05 Continuation A,2.5,1.5,5.0,3.0,CHBLK,,,,,Line weight 0.3 mm,WRECKS,K 26; K 29,
SY(WRECKS05),SY,WRECKS05,443,479,complex_linestyles,"dangerous wreck, depth unknown",N/A,CSP WRECKS05 Continuation A,2.97,2.1,5.9,4.1,DEPVS; CHBLK,,,,,Line weight 0.3 mm; Dot diameter 0.3 mm; 16 dots around the ellipse,WRECKS,K 22; K 28,
LC(ACHARE51),LC,ACHARE51,469,483,complex_linestyles,boundary of an anchorage area,area symbols with symbolized boundaries,,-1.98,2.42,30.3,5.03,CHMGD,,,,,Line weight 0.3 mm;; Anchor symbol dimensions like point symbol SY(ACHARE02),ACHARE,N 12.1-9; N 12.1,
LC(ACHRES51),LC,ACHRES51,470,484,complex_linestyles,boundary of an area where anchoring is prohibited or restricted,N/A,CSP RESARE04 Continuation B,-3.38,2.38,27.29,5.03,CHMGD,,,,,Line weight 0.3 mm; Anchor symbol dimensions like point symbol SY(ACHARE51),RESARE,N 20,
LC(ADMARE01),LC,ADMARE01,471,485,complex_linestyles,jurisdiction boundary,area symbols with symbolized boundaries; used in earlier versions of area symbols with symbolized boundaries,,-2.01,-0.02,3.0,1.5,CHGRD,,,,,Line weight 0.3 mm,,,
LC(ARCSLN01),LC,ARCSLN01,520,486,complex_linestyles,boundary of archipelago sea lane,area symbols with plain boundaries; area symbols with symbolized boundaries,,-2.0,0.0,6.0,1.62,CHMGF,,,,,Line weight 0.3 mm,ARCSLN,S57; E3.1; M17,
LC(CBLARE51),LC,CBLARE51,472,487,complex_linestyles,boundary of a submarine cable area,area symbols with symbolized boundaries,,-1.98,2.0,30.3,5.0,CHMGD,,,,,Line weight 0.3 mm;; Cable symbol dimensions like cable symbol in line symbol LC(CBLSUB06),CBLARE,L 30.2; L 31.2,
LC(CBLSUB06),LC,CBLSUB06,473,488,complex_linestyles,submarine cable,line symbols,,-0.56,2.0,30.3,5.0,CHMGD,,,,,Line weight 0.3 mm,CBLSUB,L 30.1; L 31.1; L 32,
LC(CHCRDEL1),LC,CHCRDEL1,474,489,complex_linestyles,this line has been deleted by a manual update,N/A,,-5.43,3.99,7.99,8.04,CHCOR,,,,,Line weight 0.3 mm;; See PresLib section 8.7.1,,,
LC(CHCRID01),LC,CHCRID01,475,490,complex_linestyles,this line has been manually updated,N/A,,-9.41,1.52,3.0,3.0,CHCOR,,,,,Line weight 0.3 mm; circle diameter 3.00 mm;; See PresLib section 8.7.1,,,
LC(CHRVDEL2),LC,CHRVDEL2,595,491,complex_linestyles,This object has been deleted by an automatic update,N/A,,-4.9,2.01,6.13,4.16,CHCOR,,,,,Line weight 0.9 mm;; See PresLib section 10.7.2,,,
LC(CHRVID02),LC,CHRVID02,596,492,complex_linestyles,This object has been inserted or modified by an automatic update,N/A,,-5.11,1.69,6.13,3.38,CHCOR,,,,,Line weight 0.9 mm; circle diameter 3.38 mm;; See PresLib section 10.7.2,,,
LC(CTNARE51),LC,CTNARE51,476,493,complex_linestyles,boundary of area with a specific caution,area symbols with symbolized boundaries,,-1.98,1.86,30.3,5.18,CHMGD,,,,,Line weight 0.3 mm; circle diameter 5.18 mm;; Caution symbol dimensions like point symbol SY(CTNARE51),CTNARE; TSSLPT,N 1.1; N 1.2,
LC(CTYARE51),LC,CTYARE51,477,494,complex_linestyles,boundary of area to be navigated with caution,area symbols with symbolized boundaries,"CSP RESARE04,; CSP RESARE04 Continuation A, D, E",-2.0,0.0,6.0,1.62,CHMGD,,,,,Line weight 0.3 mm,CTSARE; DMPGRD; ICNARE; MIPARE; OSPARE; PILBOP; RESARE; SPLARE; SUBTLN; TWRTPT,N 64; N 23-24; N 23.1; N 65; N 30; N 32; L 1; T 1.1; N 2.1; N 13; N 33; M 28.2,
LC(DWLDEF01),LC,DWLDEF01,478,495,complex_linestyles,"deep water route centreline, direction not defined in the data",line symbols,,-8.7,2.18,24.71,5.13,TRFCD,,,,,Line weight 0.3 mm; line weight (question mark dot) 0.6 mm,DWRTCL,M 27.3,
LC(DWRTCL05),LC,DWRTCL05,479,496,complex_linestyles,"two-way deep water route centreline, not based on fixed marks",line symbols,,-8.46,1.6,24.0,4.55,TRFCD,,,,,Line weight 0.3 mm;; Arrow and deep water symbol dimensions like line symbol LC(DWLDEF01),DWRTCL,M 27.3,
LC(DWRTCL06),LC,DWRTCL06,480,497,complex_linestyles,"two-way deep water route centreline, based on fixed marks",line symbols,,-8.46,1.6,24.0,4.55,TRFCD,,,,,Line weight 0.3 mm;; Arrow and deep water symbol dimensions like line symbol LC(DWLDEF01),DWRTCL,M 27.3,
LC(DWRTCL07),LC,DWRTCL07,481,498,complex_linestyles,"one-way deep water route centreline, not based on fixed marks",line symbols,,-9.85,1.6,21.49,4.55,TRFCD,,,,,Line weight 0.3 mm;; Arrow and deep water symbol dimensions like line symbol LC(DWLDEF01),DWRTCL,M 27.3,
LC(DWRTCL08),LC,DWRTCL08,482,499,complex_linestyles,"one-way deep water route centreline, based on fixed-marks",line symbols,,-9.85,1.6,21.49,4.55,TRFCD,,,,,Line weight 0.3 mm;; Arrow and deep water symbol dimensions like line symbol LC(DWLDEF01),DWRTCL,M 27.3,
LC(DWRUTE51),LC,DWRUTE51,483,500,complex_linestyles,boundary of a deep water route,area symbols with symbolized boundaries,,-1.98,0.94,30.3,3.05,TRFCD,,,,,Line weight 0.3 mm,DWRTPT,M 27.1-2,
LC(ENTRES51),LC,ENTRES51,484,501,complex_linestyles,boundary of an area where entry is prohibited or restricted,N/A,earlier versions of CSP RESCSP,-3.38,2.89,27.29,5.78,CHMGD,,,,,Line weight 0.3 mm;; Circle diameter 5.78 mm,RESARE,N 2.1,
LC(ESSARE01),LC,ESSARE01,586,502,complex_linestyles,boundary of an ESSA or PSSA,area symbols with symbolized boundaries,,-2.0,0.0,3.0,1.5,CHMGF,,,,,Line weight 0.3 mm,RESARE; CATREA,S57; E3.1; N 22,
LC(FERYRT01),LC,FERYRT01,487,503,complex_linestyles,ferry route,line symbols,,-2.0,0.8,19.99,1.6,CHMGD,,,,,Line weight 0.3 mm,FERYRT,M 50,
LC(FERYRT02),LC,FERYRT02,488,504,complex_linestyles,cable ferry route,line symbols,,-2.0,0.8,19.99,1.6,CHBLK,,,,,Line weight 0.3 mm,FERYRT,M 51,
LC(FSHFAC02),LC,FSHFAC02,489,505,complex_linestyles,fishing stakes,line symbols,,-0.35,1.51,2.02,1.83,CHGRD,,,,,Line weight 0.3 mm,FSHFAC,K 44.1,
LC(FSHRES51),LC,FSHRES51,490,506,complex_linestyles,boundary of an area where trawling or fishing is prohibited or restricted,N/A,CSP RESARE04 Continuation C,-3.38,1.31,27.29,3.93,CHMGD,,,,,Line weight 0.3 mm,RESARE,N 21,
LC(INDHLT02),LC,INDHLT02,597,507,complex_linestyles,indication highlight for mariner's use,line symbols,,2.63,5.98,1.21,1.98,BKAJ1; CHYLW,,,,,Line weight 0.6 mm (CHYLW); with 0.3 mm outline (BKAJ1); See PresLib section 10.5.9 and 10.5.10,,,
LC(LOWACC01),LC,LOWACC01,492,508,complex_linestyles,safety contour of low accuracy in position,N/A,earlier versions of CSP DEPCNT,-1.71,0.43,1.3,0.79,DEPSC,,,,,Line weight 0.3 mm,,,
LC(LOWACC11),LC,LOWACC11,493,509,complex_linestyles,contour of low accuracy in position,N/A,earlier versions of CSP DEPCNT,-1.71,0.43,1.3,0.79,DEPCN,,,,,Line weight 0.3 mm,,,
LC(LOWACC21),LC,LOWACC21,494,510,complex_linestyles,coastline or shoreline construction of low accuracy in position,N/A,"CSP QUALIN01,; CSP SLCONS04,; CSP SLCONS04 Continuation A",-1.71,0.43,1.3,0.79,CSTLN,,,,,Line weight 0.3 mm,SLCONS; COALNE,F 30; O 89; F 31; C 2,
LC(LOWACC31),LC,LOWACC31,495,511,complex_linestyles,area of wrecks or obstructions of low accuracy,N/A,CSP OBSTRN07 Continuation B,-1.71,0.43,1.3,0.79,CHGRD,,,,,Line weight 0.3 mm,OBSTRN,,
LC(LOWACC41),LC,LOWACC41,496,512,complex_linestyles,danger line of low accuracy surrounding a foul area,N/A,"CSP OBSTRN07 Continuation B,; CSP WRECKS05 Continuation B",-1.71,0.43,1.3,0.79,CHBLK,,,,,Line weight 0.3 mm,OBSTRN; WRECKS,I 3.1; O 89,
LC(MARSYS51),LC,MARSYS51,497,513,complex_linestyles,boundary between IALA-A and IALA-B systems of lateral buoys and beacons,area symbols with plain boundaries; area symbols with symbolized boundaries,,0.03,1.62,25.58,3.2,CHGRD,,,,,Line weight 0.3 mm,M_NSYS,Q 130.1,
LC(NAVARE51),LC,NAVARE51,498,514,complex_linestyles,"boundary of a navigation feature such as a fairway, magnetic anomaly, etc.",area symbols with symbolized boundaries,,-2.0,0.0,6.0,1.62,CHGRD,,,,,Line weight 0.3 mm,FAIRWY; FERYRT; FSHFAC; HRBARE; LOCMAG; MARCUL; M_NSYS; OBSTRN; RECTRC; SNDWAV; SWPARE; WRECKS,M 50; K 44.1-2; N 49; B 82.1-2; B 82.1; K 47; Q 130-130; K 1; L 21; Q 42; M 1; J 14; I 24; K 20-30,
LC(NEWOBJ01),LC,NEWOBJ01,588,515,complex_linestyles,new object,line symbols,,-2.0,0.0,20.0,1.6,CHMGD,,,,,Line weight 0.6 mm,NEWOBJ,S57; E3.1,
LC(NONHODAT),LC,NONHODAT,491,516,complex_linestyles,boundary of non-HO data,N/A,,-0.01,-0.01,6.01,3.0,NINFO,,,,,Line weight 0.3 mm,,,
LC(PIPARE51),LC,PIPARE51,499,517,complex_linestyles,boundary of a submarine pipeline area with potentially dangerous contents,area symbols with symbolized boundaries,,-1.98,0.27,30.3,1.9,CHMGD,,,,,Line weight 0.3 mm; circle diameter 1.9 mm,PIPARE,L 40.2,
LC(PIPARE61),LC,PIPARE61,500,518,complex_linestyles,boundary of a submarine pipeline area with generally non-dangerous contents,area symbols with symbolized boundaries,,-1.98,0.27,30.3,1.9,CHGRD,,,,,Line weight 0.3 mm; circle diameter 1.9 mm,PIPARE,L 40.2; L 41.2,
LC(PIPSOL05),LC,PIPSOL05,501,519,complex_linestyles,"oil, gas pipeline, submerged or on land",line symbols,,-3.58,0.95,5.89,1.9,CHMGD,,,,,Line weight 0.3 mm; circle diameter 1.9 mm,PIPSOL,D 29; L 42; L 44,
LC(PIPSOL06),LC,PIPSOL06,502,520,complex_linestyles,"water pipeline, sewer, etc.",line symbols,,-3.56,0.57,5.12,1.14,CHGRD,,,,,Line weight 0.6 mm; circle diameter 1.14 mm,PIPSOL,L 41.1,
LC(PRCARE51),LC,PRCARE51,504,521,complex_linestyles,boundary of a precautionary area,area symbols with symbolized boundaries,,-1.98,2.17,30.3,5.03,CHMGD,,,,,Line weight 0.3 mm,PRCARE,M 16,
LC(QUESMRK1),LC,QUESMRK1,505,522,complex_linestyles,"object which is not sufficiently described to be symbolized, or for which no symbol exists in the symbol library",line symbols; area symbols with symbolized boundaries,,-2.01,2.7,15.54,4.43,CHMGD,,,,,Line weight 0.6 mm;; Question mark symbol dimensions like symbol SY(QUESMRK1),,,
LC(RCRDEF11),LC,RCRDEF11,506,523,complex_linestyles,"regulated recommended route centreline, details not defined",line symbols,,-1.0,2.45,24.0,5.06,TRFCD,,,,,Line weight 0.3 mm; Question mark symbol dimensions like symbol SY(QUESMRK1),RCRTCL,M 28.1,
LC(RCRTCL11),LC,RCRTCL11,507,524,complex_linestyles,"regulated two-way recommended route centreline, not based on fixed marks",line symbols,,-1.0,2.45,23.0,5.06,TRFCD,,,,,Line weight 0.3 mm,RCRTCL,M 28.1,
LC(RCRTCL12),LC,RCRTCL12,508,525,complex_linestyles,"regulated one-way recommended route centreline, not based on fixed marks",line symbols,,-1.0,0.0,23.0,2.61,TRFCD,,,,,Line weight 0.3 mm,RCRTCL,M 28.1,
LC(RCRTCL13),LC,RCRTCL13,509,526,complex_linestyles,"regulated two-way recommended route centreline, based on fixed-marks",line symbols,,-0.5,2.45,23.0,5.06,TRFCD,,,,,Line weight 0.3 mm,RCRTCL,M 28.1,
LC(RCRTCL14),LC,RCRTCL14,510,527,complex_linestyles,"regulated one-way recommended route centreline, based on fixed marks",line symbols,,-0.5,0.0,23.0,2.61,TRFCD,,,,,Line weight 0.3 mm,RCRTCL,M 28.1,
LC(RECDEF02),LC,RECDEF02,511,528,complex_linestyles,"non-regulated recommended track, direction not defined in data",line symbols,,-1.96,2.08,22.56,4.43,CHGRD,,,,,Line weight 0.3 mm; Arrow symbol dimensions like used in line symbol LC(DWLDEF01); Question mark symbol dimensions like symbol SY(QUESMRK1),RECTRC,M 1; M 5.2; P 20.1,
LC(RECTRC09),LC,RECTRC09,512,529,complex_linestyles,"non-regulated recommended two-way track, not based on fixed marks",line symbols,,-1.96,1.55,22.56,3.1,CHGRD,,,,,Line weight 0.3 mm;; Arrow symbol dimensions like used in line symbol LC(DWLDEF01),RECTRC,M 1; M 4; P 20.1,
LC(RECTRC10),LC,RECTRC10,153,530,complex_linestyles,"non-regulated recommended two-way track, based on fixed-marks",line symbols,,-0.3,1.55,20.56,3.1,CHGRD,,,,,Line weight 0.3 mm; Arrow symbol dimensions like used in line symbol LC(DWLDEF01),RECTRC,M 1; M 3; P 20.1,
LC(RECTRC11),LC,RECTRC11,514,531,complex_linestyles,"non-regulated recommended one-way track, not based on fixed marks",line symbols,,-1.96,1.6,17.31,3.1,CHGRD,,,,,Line weight 0.3 mm;; Arrow symbol dimensions like used in line symbol LC(DWLDEF01),RECTRC,M 1; M 5.1; P 20.1,
LC(RECTRC12),LC,RECTRC12,515,532,complex_linestyles,"non-regulated recommended one-way track, based on fixed marks",line symbols,,-0.34,1.6,17.31,3.1,CHGRD,,,,,Line weight 0.3 mm;; Arrow symbol dimensions like used in line symbol LC(DWLDEF01),RECTRC,M 1; M 5.1; P 20.1,
LC(RESARE51),LC,RESARE51,516,533,complex_linestyles,boundary of a restricted area,area symbols with symbolized boundaries,,-2.01,-0.02,3.04,1.5,CHMGD,,,,,Line weight 0.3 mm,ISTZNE,M 14,
LC(SCLBDY51),LC,SCLBDY51,517,534,complex_linestyles,"chart scale boundary, the double line indicates the larger scale",N/A,,-0.01,0.01,6.1,2.44,CHGRF,,,,,Line weights 0.9 and 0.3 mm,,,
LC(TIDINF51),LC,TIDINF51,518,535,complex_linestyles,boundary of an area for which there is tidal information,area symbols with symbolized boundaries,,-1.98,0.0,31.31,0.0,CHGRD,,,,,Line weight 0.3 mm; semicircle diameter 3.36 mm; Tidal information symbol dimensions like symbol SY(TIDEHT01),TS_FEB; TS_PAD; TS_PNH; TS_PRH; TS_TIS; T_HMON; T_NHMN; T_TIMS,H 40-41; H 31,
AP(AIRARE02),AP,AIRARE02,444,539,area_patterns,pattern of symbols for an airport area,area symbols with plain boundaries; area symbols with symbolized boundaries,,18.24,18.04,6.18,5.28,LANDF,Staggered,Constant,20.0,20.0,Line weight 0.3 mm,AIRARE,D 17,
AP(DIAMOND1),AP,DIAMOND1,445,540,area_patterns,area of depth less than the safety contour,N/A,CSP SEABED01,11.25,21.57,22.5,43.13,DEPCN,Linear,Constant,0.0,0.0,Line weight 0.3 mm;; See PresLib section 8.5.7,,,
AP(DQUALA11),AP,DQUALA11,446,541,area_patterns,pattern of symbols for a chart of 5m accuracy with full seafloor coverage,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.53,5.61,16.97,11.84,CHGRD,Staggered,Constant,14.0,14.0,Line weight 0.3 mm; corner radii 1.2 mm,M_QUAL,,
AP(DQUALA21),AP,DQUALA21,447,542,area_patterns,pattern of symbols for a chart with 20m accuracy with full seafloor coverage,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.31,3.91,16.97,11.84,CHGRD,Staggered,Constant,14.0,14.0,Line weight 0.3 mm; corner radii 1.2 mm; Further symbol dimensions like AP(DQUALA11),M_QUAL,,
AP(DQUALB01),AP,DQUALB01,448,543,area_patterns,pattern of symbols for a chart with 50m accuracy from standard survey based on lines of continuous soundings,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.31,3.91,16.97,11.84,CHGRD,Staggered,Constant,14.0,14.0,Line weight 0.3 mm; corner radii 1.2 mm; Further symbol dimensions like AP(DQUALA11),M_QUAL,,
AP(DQUALC01),AP,DQUALC01,449,544,area_patterns,pattern of symbols for a low accuracy or incomplete chart,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.16,2.25,16.04,4.3,CHGRD,Staggered,Constant,16.0,16.0,Line weight 0.3 mm,M_QUAL,,
AP(DQUALD01),AP,DQUALD01,450,545,area_patterns,pattern of symbols for an unreliable chart,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.02,2.35,16.04,4.3,CHGRD,Staggered,Constant,16.0,16.0,Line weight 0.3 mm; Further symbol dimensions like AP(DQUALC01),M_QUAL,,
AP(DQUALU01),AP,DQUALU01,451,546,area_patterns,pattern of symbols for a chart with quality not assessed,area symbols with plain boundaries; area symbols with symbolized boundaries,,8.03,2.18,16.04,4.3,CHGRD,Staggered,Constant,16.0,16.0,Line weight 0.3 mm,M_QUAL,,
